date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,rateUSD
2023-12-31,DASH,USD,0001792789,2024-02-20,2024-02-20 16:36:05,2023,FY,8635000000,4589000000,4046000000,0.4685581934,1003000000.0,1235000000,1876000000,3111000000,-107000000,4623000000,9212000000,0,152000000,509000000,-66000000,-0.0076433121,-579000000,-0.0670526925,-109000000,-534000000,-0.0618413434,31000000,-558000000,-0.0646207296,-1.42,-1.42,392948000,392948000,https://www.sec.gov/Archives/edgar/data/1792789/000162828024005600/0001628280-24-005600-index.htm,https://www.sec.gov/Archives/edgar/data/1792789/000162828024005600/dash-20231231.htm,1.0
2022-12-31,DASH,USD,0001792789,2023-02-27,2023-02-24 21:46:28,2022,FY,6583000000,3588000000,2995000000,0.4549597448,829000000.0,1147000000,1682000000,2829000000,369000000,4027000000,7615000000,32000000,2000000,369000000,-936000000,-0.1421844144,-1032000000,-0.1567674313,-367000000,-1399000000,-0.2125170895,-31000000,-1368000000,-0.2078079903,-3.68,-3.68,371413000,371413000,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/0001628280-23-005131-index.htm,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/dash-20221231.htm,1.0
2021-12-31,DASH,USD,0001792789,2022-03-01,2022-03-01 06:37:38,2021,FY,4888000000,2338000000,2550000000,0.521685761,430000000.0,797000000,1619000000,2416000000,156000000,3002000000,5340000000,3000000,14000000,156000000,-293000000,-0.0599427169,-452000000,-0.0924713584,-11000000,-463000000,-0.0947217676,5000000,-468000000,-0.0957446809,-1.39,-1.39,336847000,336847000,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/0001628280-22-004350-index.htm,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/dash-20211231.htm,1.0
2020-12-31,DASH,USD,0001792789,2021-03-05,2021-03-05 16:31:24,2020,FY,2886000000,1368000000,1518000000,0.525987526,321000000.0,556000000,957000000,1513000000,120000000,1954000000,3322000000,7000000,32000000,120000000,-306000000,-0.106029106,-436000000,-0.1510741511,-22000000,-458000000,-0.1586971587,3000000,-461000000,-0.1597366597,-1.48,-1.48,311950000,311950000,https://www.sec.gov/Archives/edgar/data/1792789/000162828021004032/0001628280-21-004032-index.htm,https://www.sec.gov/Archives/edgar/data/1792789/000162828021004032/dash-20201231.htm,1.0
2019-12-31,DASH,USD,0001792789,2019-12-31,2019-12-31 00:00:00,2019,FY,885000000,523000000,362000000,0.409039548,107000000.0,245000000,594000000,839000000,32000000,978000000,1501000000,18000000,0,32000000,-634000000,-0.7163841808,-616000000,-0.6960451977,-50000000,-666000000,-0.7525423729,1000000,-667000000,-0.7536723164,-2.36,-2.36,283145000,283145000,,,1.0
2024-01-31,ADSK,USD,0000769397,2024-06-10,2024-06-10 16:16:30,2024,FY,5497000000,463000000,5034000000,0.9157722394,1421000000.0,559000000,1789000000,2429000000,56000000,3906000000,4369000000,8000000,8000000,49000000,1219000000,0.2217573222,1128000000,0.2052028379,8000000,1136000000,0.2066581772,230000000,906000000,0.164817173,4.23,4.19,216229116,216000000,https://www.sec.gov/Archives/edgar/data/769397/000076939724000090/0000769397-24-000090-index.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939724000090/adsk-20240131.htm,1.0
2023-01-31,ADSK,USD,0000769397,2023-03-14,2023-03-14 16:23:47,2023,FY,5005000000,480000000,4525000000,0.9040959041,1219000000.0,532000000,1745000000,2277000000,40000000,3536000000,4016000000,71000000,43000000,148000000,1139000000,0.2275724276,989000000,0.1976023976,-43000000,946000000,0.189010989,123000000,823000000,0.1644355644,3.81,3.78,216000000,218000000,https://www.sec.gov/Archives/edgar/data/769397/000076939723000036/0000769397-23-000036-index.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939723000036/adsk-20230131.htm,1.0
2022-01-31,ADSK,USD,0000769397,2022-03-14,2022-03-14 16:03:37,2022,FY,4386400000,418500000,3967900000,0.9045914645,1114800000.0,571700000,1623100000,2194800000,40700000,3350300000,3768800000,65000000,65000000,148100000,765700000,0.1745622834,617600000,0.1407988328,-52900000,564700000,0.1287388291,67700000,497000000,0.1133047602,2.26,2.24,219700000,222000000,https://www.sec.gov/Archives/edgar/data/769397/000076939722000019/0000769397-22-000019-index.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939722000019/adsk-20220131.htm,1.0
2021-01-31,ADSK,USD,0000769397,2021-03-19,2021-03-19 16:02:20,2021,FY,3790400000,337100000,3453300000,0.9110647953,932500000.0,413900000,1440300000,1854200000,37500000,2824200000,3161300000,51000000,82400000,123800000,752900000,0.1986333896,629100000,0.1659719291,-82400000,546700000,0.1442327986,-661500000,1208000000,0.3186998734,5.51,5.44,219400000,222100000,https://www.sec.gov/Archives/edgar/data/769397/000076939721000014/0000769397-21-000014-index.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939721000014/adsk-20210131.htm,1.0
2020-01-31,ADSK,USD,0000769397,2020-03-19,2020-03-19 16:08:49,2020,FY,3274300000,324900000,2949400000,0.9007726842,851100000.0,405600000,1310300000,1715900000,38900000,2605900000,2930800000,54000000,54000000,127300000,471300000,0.1439391626,343000000,0.1047552149,-48200000,294800000,0.0900345112,80300000,214500000,0.0655101854,0.98,0.96,219700000,222500000,https://www.sec.gov/Archives/edgar/data/769397/000076939720000013/0000769397-20-000013-index.htm,https://www.sec.gov/Archives/edgar/data/769397/000076939720000013/adsk-0131202010xk.htm,1.0
2023-12-31,ASML,EUR,0000937966,2024-02-14,2024-02-14 06:09:17,2023,FY,27558500000,13422400000,14136100000,0.512948818,3980600000.0,0,0,1113200000,-57300000,5093800000,18516200000,193900000,152700000,786200000,9976000000,0.3619935773,9042300000,0.3281129234,41200000,9083500000,0.329607925,1435800000,7839000000,0.2844494439,19.91,19.89,393800000,394100000,https://www.sec.gov/Archives/edgar/data/937966/000093796624000008/0000937966-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/937966/000093796624000008/asml-20231231.htm,1.06365
2022-12-31,ASML,EUR,0000937966,2023-02-15,2023-02-15 06:05:47,2022,FY,21173400000,10660700000,10512700000,0.4965050488,2282100000.0,0,0,909600000,0,3191700000,13852400000,16200000,60800000,640700000,8213100000,0.3878970784,7321000000,0.3457640247,-44600000,7276400000,0.3436576081,1018600000,5624200000,0.265625738,14.14,14.13,397700000,398000000,https://www.sec.gov/Archives/edgar/data/937966/000093796623000014/0000937966-23-000014-index.htm,https://www.sec.gov/Archives/edgar/data/937966/000093796623000014/asml-20221231.htm,1.06365
2021-12-31,ASML,EUR,0000937966,2022-02-09,2022-02-09 06:24:50,2021,FY,18611000000,8802000000,9809000000,0.5270538929,2547000000.0,0,0,725600000,213700000,3272600000,12074600000,10000000,54600000,454600000,7007400000,0.3765192628,6750100000,0.3626941056,-44600000,6705500000,0.3602976734,1021400000,5883200000,0.3161141261,14.36,14.34,409800000,410400000,https://www.sec.gov/Archives/edgar/data/937966/000093796622000013/0000937966-22-000013-index.htm,https://www.sec.gov/Archives/edgar/data/937966/000093796622000013/asml-20211231.htm,1.06365
2020-12-31,ASML,EUR,0000937966,2021-02-10,2021-02-10 06:10:28,2020,FY,13978500000,7181300000,6797200000,0.4862610437,2200800000.0,0,0,544900000,0,2745700000,9927000000,8400000,43400000,475200000,4542300000,0.3249490289,4051500000,0.2898379654,-34900000,4016600000,0.2873412741,551500000,3553700000,0.254226133,8.5,8.48,418300000,419100000,https://www.sec.gov/Archives/edgar/data/937966/000093796621000007/0000937966-21-000007-index.htm,https://www.sec.gov/Archives/edgar/data/937966/000093796621000007/asml-20201231.htm,1.06365
2019-12-31,ASML,EUR,0000937966,2020-02-12,2020-02-12 06:22:29,2019,FY,11820000000,6919900000,4900100000,0.4145600677,1662900000.0,0,0,520500000,0,2183400000,9103300000,11600000,36600000,440700000,3556600000,0.3008967851,2716700000,0.2298392555,-25000000,2691700000,0.2277241963,128800000,2581100000,0.2183671743,6.16,6.15,420800000,421600000,https://www.sec.gov/Archives/edgar/data/937966/000093796620000011/0000937966-20-000011-index.htm,https://www.sec.gov/Archives/edgar/data/937966/000093796620000011/a2019integratedreportb.htm,1.06365
2023-12-31,ROP,USD,0000882835,2024-02-22,2024-02-22 17:05:32,2023,FY,6177800000,1870600000,4307200000,0.6972061252,646100000.0,0,0,2562000000,-2800000,2562000000,4432600000,0,164700000,755200000,2500400000,0.4047395513,1745200000,0.2824953867,-2100000,1743100000,0.2821554599,374700000,1384200000,0.2240603451,12.8,12.7,106600000,107400000,https://www.sec.gov/Archives/edgar/data/882835/000088283524000008/0000882835-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/882835/000088283524000008/rop-20231231.htm,1.0
2022-12-31,ROP,USD,0000882835,2023-02-27,2023-02-27 16:48:06,2022,FY,5371800000,1619000000,3752800000,0.6986112662,529799999.0,0,0,2228300000,-50100000,2228300000,3847300000,0,192400000,650100000,2124500000,0.3954912692,1524500000,0.2837968651,-242500000,1282000000,0.2386537101,296400000,985600000,0.1834766745,9.31,9.23,105900000,106800000,https://www.sec.gov/Archives/edgar/data/882835/000088283523000016/0000882835-23-000016-index.htm,https://www.sec.gov/Archives/edgar/data/882835/000088283523000016/rop-20221231.htm,1.0
2021-12-31,ROP,USD,0000882835,2022-02-22,2022-02-22 17:02:07,2021,FY,5777800000,1860400000,3917400000,0.6780089307,484800000.0,0,0,2337700000,24900000,2337700000,4198100000,0,234100000,615900000,2238700000,0.3874658174,1480200000,0.2561874762,-209200000,1271000000,0.2199799232,288400000,1152600000,0.1994876943,10.42,10.3,105300000,106500000,https://www.sec.gov/Archives/edgar/data/882835/000088283522000012/0000882835-22-000012-index.htm,https://www.sec.gov/Archives/edgar/data/882835/000088283522000012/rop-20211231.htm,1.0
2020-12-31,ROP,USD,0000882835,2021-02-22,2021-02-22 08:59:47,2020,FY,5527100000,1984100000,3543000000,0.6410233215,423600000.0,0,0,2111900000,-2900000,2111900000,4096000000,0,218900000,512900000,1949000000,0.3526261511,1431100000,0.2589242098,-221800000,1209300000,0.2187946663,259600000,949700000,0.1718260932,9.08,8.98,104600000,105700000,https://www.sec.gov/Archives/edgar/data/882835/000088283521000011/0000882835-21-000011-index.htm,https://www.sec.gov/Archives/edgar/data/882835/000088283521000011/rop-20201231.htm,1.0
2019-12-31,ROP,USD,0000882835,2020-02-28,2020-02-28 14:02:08,2019,FY,5366800000,1939700000,3427100000,0.6385741969,339100000.0,0,0,1928700000,-5100000,1928700000,3868400000,0,186600000,413900000,1909300000,0.3557613475,1498400000,0.2791980323,729000000,2227400000,0.4150331669,459500000,1767900000,0.329414176,17.02,16.82,103900000,105100000,https://www.sec.gov/Archives/edgar/data/882835/000088283520000006/0000882835-20-000006-index.htm,https://www.sec.gov/Archives/edgar/data/882835/000088283520000006/a201910-kdoc.htm,1.0
2023-12-31,PCAR,USD,0000075362,2024-02-21,2024-02-21 16:07:20,2023,FY,35127400000,27985500000,7141900000,0.2033142219,410900000.0,0,0,784600000,519900000,1195500000,29181000000,292200000,520400000,903600000,6870300000,0.1955823659,5946400000,0.1692809602,-228200000,5718200000,0.1627846069,1117400000,4600800000,0.1309746807,8.78,8.76,523900000,525000000,https://www.sec.gov/Archives/edgar/data/75362/000095017024017900/0000950170-24-017900-index.htm,https://www.sec.gov/Archives/edgar/data/75362/000095017024017900/pcar-20231231.htm,1.0
2022-12-31,PCAR,USD,0000075362,2023-02-22,2023-02-22 16:07:32,2022,FY,28819700000,24068100000,4751600000,0.1648733332,341200000.0,0,0,726300000,5500000,1073000000,25141100000,59400000,109100000,807100000,4407800000,0.1529439932,3617600000,0.1255252484,231100000,3848700000,0.1335440688,837100000,3011600000,0.1044979649,5.76,5.75,522599979,523349979,https://www.sec.gov/Archives/edgar/data/75362/000156459023002203/0001564590-23-002203-index.htm,https://www.sec.gov/Archives/edgar/data/75362/000156459023002203/pcar-10k_20221231.htm,1.0
2021-12-31,PCAR,USD,0000075362,2022-02-23,2022-02-23 16:06:39,2021,FY,23522300000,20230400000,3291900000,0.1399480493,324100000.0,0,0,676800000,500000,1001400000,21231800000,72600000,1120300000,867800000,3178300000,0.1351185896,2275000000,0.0967167326,103600000,2378600000,0.1011210638,526500000,1865500000,0.0793077208,3.58,3.57,521699979,522599979,https://www.sec.gov/Archives/edgar/data/75362/000156459022006237/0001564590-22-006237-index.htm,https://www.sec.gov/Archives/edgar/data/75362/000156459022006237/pcar-10k_20211231.htm,1.0
2020-12-31,PCAR,USD,0000075362,2021-02-17,2021-02-17 16:06:35,2020,FY,18728500000,16276500000,2452000000,0.1309234589,273900000.0,0,0,581400000,28800000,884100000,17160600000,54100000,1200100000,901500000,2581000000,0.137811357,1532000000,0.0818004645,125900000,1657900000,0.0885228395,359500000,1301200000,0.0694770003,2.5,2.49,520199979,521099979,https://www.sec.gov/Archives/edgar/data/75362/000156459021006370/0001564590-21-006370-index.htm,https://www.sec.gov/Archives/edgar/data/75362/000156459021006370/pcar-10k_20201231.htm,1.0
2019-12-31,PCAR,USD,0000075362,2020-02-19,2020-02-19 16:08:44,2019,FY,25599700000,21584300000,4015400000,0.1568534006,326600000.0,0,0,698500000,15400000,1040500000,22624800000,42000000,0,927600000,3969900000,0.155076036,2892600000,0.1129935116,206600000,3099200000,0.1210639187,711300000,2387900000,0.0932784369,4.59,4.58,520349979,521249979,https://www.sec.gov/Archives/edgar/data/75362/000156459020005276/0001564590-20-005276-index.htm,https://www.sec.gov/Archives/edgar/data/75362/000156459020005276/pcar-10k_20191231.htm,1.0
2023-12-31,NXPI,USD,0001413447,2024-02-22,2024-02-22 06:07:33,2023,FY,13276000000,6023000000,7253000000,0.546324194,2418000000.0,0,0,1159000000,-15000000,3577000000,9600000000,187000000,309000000,1106000000,4782000000,0.3601988551,3676000000,0.2768906297,-323999999,3352000000,0.2524856885,523000000,2797000000,0.210680928,10.83,10.7,258380999,261370000,https://www.sec.gov/Archives/edgar/data/1413447/000141344724000013/0001413447-24-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1413447/000141344724000013/nxpi-20231231.htm,1.0
2022-12-31,NXPI,USD,0001413447,2023-03-01,2023-03-01 16:07:30,2022,FY,13205000000,5688000000,7517000000,0.5692540704,2148000000.0,0,0,1066000000,509000000,3723000000,9411000000,61000000,427000000,1250000000,5062000000,0.3833396441,3797000000,0.2875425975,-434000000,3363000000,0.254676259,529000000,2787000000,0.211056418,10.64,10.55,261879000,264053000,https://www.sec.gov/Archives/edgar/data/1413447/000141344723000006/0001413447-23-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1413447/000141344723000006/nxpi-20221231.htm,1.0
2021-12-31,NXPI,USD,0001413447,2022-02-24,2022-02-24 06:09:11,2021,FY,11063000000,4996000000,6067000000,0.5484045919,1936000000.0,0,0,956000000,592000000,3484000000,8480000000,4000000,369000000,1262000000,3867000000,0.3495435235,2583000000,0.2334809726,-403000000,2180000000,0.1970532405,272000000,1871000000,0.1691222996,6.91,6.79,270687000,275646000,https://www.sec.gov/Archives/edgar/data/1413447/000141344722000008/0001413447-22-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1413447/000141344722000008/nxpi-20211231.htm,1.0
2020-12-31,NXPI,USD,0001413447,2021-02-25,2021-02-25 06:28:54,2020,FY,8612000000,4377000000,4235000000,0.4917556897,1725000000.0,0,0,879000000,1327000000,3931000000,8308000000,13000000,362000000,1988000000,2352000000,0.2731072922,418000000,0.0485369252,-417000000,1000000,0.000116117,-83000000,84000000,0.0097538319,0.3,0.3,279763000,283809000,https://www.sec.gov/Archives/edgar/data/1413447/000141344721000011/0001413447-21-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1413447/000141344721000011/nxpi-20201231.htm,1.0
2019-12-31,NXPI,USD,0001413447,2020-02-27,2020-02-27 16:38:01,2019,FY,8877000000,4259000000,4618000000,0.5202207953,1643000000.0,0,0,924000000,1435000000,4002000000,8261000000,57000000,370000000,2047000000,2674000000,0.3012278923,641000000,0.0722090796,-350000000,291000000,0.032781345,20000000,243000000,0.0273741129,0.86,0.85,282056000,285911000,https://www.sec.gov/Archives/edgar/data/1413447/000141344720000009/0001413447-20-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1413447/000141344720000009/nxp10-k.htm,1.0
2023-12-31,ABNB,USD,0001559720,2024-02-16,2024-02-16 16:02:16,2023,FY,9917000000,1703000000,8214000000,0.8282746798,1722000000.0,2025000000,1763000000,3788000000,-54000000,6696000000,8399000000,721000000,83000000,44000000,2229000000,0.2247655541,1518000000,0.153070485,-54000000,2102000000,0.2119592619,-2690000000,4792000000,0.4832106484,7.52,7.24,637000000,662000000,https://www.sec.gov/Archives/edgar/data/1559720/000155972024000006/0001559720-24-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1559720/000155972024000006/abnb-20231231.htm,1.0
2022-12-31,ABNB,USD,0001559720,2023-02-17,2023-02-17 16:07:04,2022,FY,8399000000,1499000000,6900000000,0.8215263722,1502000000.0,950000000,1516000000,2466000000,25000000,5009000000,6508000000,186000000,24000000,89300000,2183000000,0.2599118943,1802000000,0.2145493511,-64000000,1989000000,0.2368139064,96000000,1893000000,0.2253839743,2.97,2.79,637000000,680000000,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000003/0001559720-23-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000003/abnb-20221231.htm,1.0
2021-12-31,ABNB,USD,0001559720,2022-02-25,2022-02-25 16:09:12,2021,FY,5992000000,1156000000,4836000000,0.8070761015,1425000000.0,836000000,1186000000,2022000000,-304000000,4294000000,5450000000,13000000,438000000,175500000,389000000,0.0649198932,429000000,0.0715954606,-417000000,-300000000,-0.0500667557,52000000,-352000000,-0.0587449933,-0.57,-0.57,616000000,616000000,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000006/0001559720-22-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000006/abnb-20211231.htm,1.0
2020-12-31,ABNB,USD,0001559720,2021-02-26,2021-02-26 16:19:13,2020,FY,3378199000,876042000,2502157000,0.740677799,2752872000.0,1134851000,1175325000,2310176000,-947220000,5940949000,6816991000,27117000,171688000,125876000,-4233019000,-1.2530401554,-3590147000,-1.0627399392,-1098575000,-4681938000,-1.3859272352,-97222000,-4584716000,-1.3571479951,-16.12,-16.12,284363000,284363000,https://www.sec.gov/Archives/edgar/data/1559720/000155972021000010/0001559720-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1559720/000155972021000010/airbnb-10k.htm,1.0
2019-12-31,ABNB,USD,0001559720,2019-12-31,2019-12-31 00:00:00,2019,FY,4805239000,1196313000,3608926000,0.7510398546,976695000.0,697181000,1621519000,2318700000,13906000,4110469000,5306782000,85902000,9968000,114162000,-287573000,-0.0598457226,-501543000,-0.1043742049,13906000,-411703000,-0.0856779444,262636000,-674339000,-0.1403341228,-1.27,-1.27,530945000,530945000,,,1.0
2023-12-31,CHTR,USD,0001091667,2024-02-02,2024-02-02 07:03:03,2023,FY,54607000000,29752000000,24855000000,0.4551614262,0.0,216000000,3653000000,3869000000,-216000000,12565000000,42317000000,0,5188000000,8696000000,20643000000,0.3780284579,12559000000,0.2299888293,-248000000,6854000000,0.1255150439,1593000000,4557000000,0.0834508396,30.54,29.99,149208188,151966313,https://www.sec.gov/Archives/edgar/data/1091667/000109166724000028/0001091667-24-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1091667/000109166724000028/chtr-20231231.htm,1.0
2022-12-31,CHTR,USD,0001091667,2023-01-27,2023-01-27 07:04:46,2022,FY,54022000000,32876000000,21146000000,0.3914331198,0.0,-254000000,3339000000,3339000000,5845000000,9184000000,42060000000,4556000000,4556000000,8903000000,20921000000,0.38726815,11962000000,0.221428307,-4500000000,7462000000,0.1381289104,1613000000,5055000000,0.0935729888,31.3,30.74,161501355,164433596,https://www.sec.gov/Archives/edgar/data/1091667/000109166723000024/0001091667-23-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1091667/000109166723000024/chtr-20221231.htm,1.0
2021-12-31,CHTR,USD,0001091667,2022-01-28,2022-01-28 07:05:57,2021,FY,51682000000,27981000000,23701000000,0.4585929337,0.0,430000000,3071000000,3501000000,9674000000,13175000000,41156000000,4037000000,4037000000,9345000000,19770000000,0.3825316358,10526000000,0.2036685887,-4138000000,6388000000,0.1236020278,1068000000,4654000000,0.0900506946,25.34,24.11,183669369,193042948,https://www.sec.gov/Archives/edgar/data/1091667/000109166722000024/0001091667-22-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1091667/000109166722000024/chtr-20211231.htm,1.0
2020-12-31,CHTR,USD,0001091667,2021-01-29,2021-01-29 07:06:30,2020,FY,48097000000,26548000000,21549000000,0.4480321018,0.0,351000000,3031000000,3382000000,9762000000,13144000000,39692000000,3848000000,3848000000,9704000000,18012000000,0.3744932116,8405000000,0.174751024,-4103000000,4302000000,0.0894442481,626000000,3222000000,0.0669896251,15.85,15.4,203316483,209273247,https://www.sec.gov/Archives/edgar/data/1091667/000109166721000022/0001091667-21-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1091667/000109166721000022/chtr-20201231.htm,1.0
2019-12-31,CHTR,USD,0001091667,2020-01-31,2020-01-31 07:08:17,2019,FY,45764000000,25865000000,19899000000,0.4348177607,0.0,315000000,3044000000,3359000000,10029000000,13388000000,39253000000,3797000000,3797000000,9926000000,16233000000,0.3547111266,6511000000,0.1422734027,-4080000000,2431000000,0.0531203566,439000000,1668000000,0.0364478629,7.6,7.45,219506735,223786380,https://www.sec.gov/Archives/edgar/data/1091667/000109166720000024/0001091667-20-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1091667/000109166720000024/chtr12312019-10k.htm,1.0
2023-12-31,TTD,USD,0001671933,2024-02-15,2024-02-15 17:04:49,2023,FY,1946120000,365598000,1580522000,0.812140053,411794000.0,520278000,447970000,968248000,-14000000,1380042000,1745640000,68508000,-68508000,80418000,281891000,0.144847697,200480000,0.1030152303,-993000,267995000,0.1377073356,89055000,178940000,0.0919470536,0.37,0.36,489261000,500182000,https://www.sec.gov/Archives/edgar/data/1671933/000167193324000014/0001671933-24-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000167193324000014/ttd-20231231.htm,1.0
2022-12-31,TTD,USD,0001671933,2023-02-15,2023-02-15 16:04:34,2022,FY,1577795000,281123000,1296672000,0.8218253956,319876000.0,525167000,337975000,863142000,13716000,1183018000,1464141000,12755000,12755000,54425000,168079000,0.1065277809,113654000,0.0720334391,13716000,127370000,0.0807265836,73985000,53385000,0.0338351941,0.11,0.11,486937000,499925000,https://www.sec.gov/Archives/edgar/data/1671933/000167193323000007/0001671933-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000167193323000007/ttd-20221231.htm,1.0
2021-12-31,TTD,USD,0001671933,2022-02-16,2022-02-16 16:15:23,2021,FY,1196467000,221554000,974913000,0.814826485,226137000.0,374661000,249298000,623959000,-2781000,850096000,1071650000,1030000,1030000,82534000,167036000,0.139607695,124817000,0.104321306,-2781000,122036000,0.1019969627,-15726000,137762000,0.11514066,0.29,0.28,476851000,498540000,https://www.sec.gov/Archives/edgar/data/1671933/000156459022005385/0001564590-22-005385-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000156459022005385/ttd-10k_20211231.htm,1.0
2020-12-31,TTD,USD,0001671933,2021-02-19,2021-02-18 18:11:38,2020,FY,836033000,178812000,657221000,0.7861184905,166654000.0,171617000,174742000,346359000,-305000,513013000,691825000,656000,0,61901000,172840000,0.2067382508,144208000,0.1724907988,-305000,143903000,0.1721259807,-98414000,242317000,0.2898414297,0.52,0.49,462870000,489880000,https://www.sec.gov/Archives/edgar/data/1671933/000156459021006726/0001564590-21-006726-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000156459021006726/ttd-10k_20201231.htm,1.0
